Category,Product Name,Price_PKR,Raw_Specs,Source,Brand,VRAM,RAM,Storage
Laptop,Lenovo V15 G4 IRU Intel Core i5-13420H 8GB Soldered DDR4-3200 512GB SSD M.2 2242 15.6″ FHD (1920×1080) TN 250nits Anti-glare NO OS Business Black,170000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,Lenovo V15 G4 IRU Intel Core i3-1315U 8GB Soldered DDR4-3200 256GB SSD M.2 2242 15.6″ FHD (1920×1080) TN 250nits Anti-glare NO OS Business Black,135000,,ZahComputers,Lenovo,,8.0,256.0
Laptop,"Lenovo V15 G4 AMN AMD Ryzen 5 7520U 8GB Soldered LPDDR5 256GB SSD M.2 Integrated AMD Radeon™ 610M Graphics 15.6″ FHD (1920×1080) TN 250nits Anti-glare Non-backlit, English (UK) Business Black Dos",150000,,ZahComputers,Lenovo,,8.0,256.0
Laptop,Lenovo V15 G4 AMN AMD Ryzen 3 7320U 8GB RAM 256GB SSD AMD Radeon 610M 15.6″ FHD TN FreeDOS Business Black,130000,,ZahComputers,Lenovo,,8.0,256.0
Laptop,Lenovo V15 G3 IAP 12th GEN Intel Core i5-1235U (3.3GHz) 8GB RAM 512GB SSD 15.6″ FHD Business Black DOS,158000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,"Lenovo V15 G2 Intel® Core i5-1135G7, 4GB DDR4, 1TB HDD, Intel® Iris Xe UHD Graphics, 15.6″ FHD Color: Grey, DOS",152000,,ZahComputers,Lenovo,,4.0,
Laptop,"Lenovo V15 G4 Intel Intel® Core™ i3-1315U, 8GB RAM 256GB SSD 15.6 Inch FHD-DOS",138000,,ZahComputers,Lenovo,,8.0,256.0
Laptop,"Lenovo LOQ 15IRX9 Intel® Core™ i7-13650HX 24GB SO-DIMM DDR5-4800 (2x12GB) 512GB SSD M.2 2242 PCIe® 4.0×4 NVMe 15.6″ FHD 1920×1080 IPS 300nits Anti-glare, 100% sRGB, 144Hz NVIDIA® GeForce RTX™ 4050 6GB GDDR6 White Backlit, English (UK) Luna Grey FreeDOS",330000,,ZahComputers,Lenovo,,12.0,512.0
Laptop,Alienware 18 Area-51 Intel Core Ultra 9 processor 275HX GDDR7 Memory 64GB Storage 2TB M.2 PCIe Gen5 SSD Graphics NVIDIA GeForce RTX™ 5080 16 GB Gaming Laptop,1250000,,ZahComputers,Other,,64.0,
Laptop,"Lenovo Legion Pro 7 16IAX10H, GeForce RTX 5080 16GB, Intel Core Ultra 9 275HX, 64GB RAM, 2 TB SSD, Win11, 16″ WQXGA Gaming Laptop",1260000,,ZahComputers,Lenovo,,16.0,
Laptop,"Lenovo LOQ 15IRX9 Intel® Core™ i5-13450HX 1x 16GB SO-DIMM DDR5-4800 512GB SSD M.2 2242 PCIe® 4.0×4 NVMe 15.6″ FHD (1920×1080) IPS 300nits Anti-glare NVIDIA® GeForce RTX™ 3050 6GB GDDR6 White Backlit, English (UK) NO OS Luna Grey",285000,,ZahComputers,Lenovo,,16.0,512.0
Laptop,"Lenovo LOQ 15IAX9E Intel® Core™ i7-12650HX 16GB SO-DIMM DDR5-4800 512GB SSD M.2 2242 PCIe® 4.0×4 NVMe 15.6″ FHD 1920×1080 IPS 300nits Anti-glare, 100% sRGB, 144Hz NVIDIA® GeForce RTX™ 4050 6GB GDDR6 White Backlit, English (UK) Luna Grey FreeDOS",300000,,ZahComputers,Lenovo,,16.0,512.0
Laptop,Lenovo IdeaPad Slim 3 15IRH8 Intel® Core™ i5-13420H 8GB Soldered LPDDR5-4800 512GB SSD M.2 2242 PCIe® 4.0×4 NVMe® 15.6″ FHD (1920×1080) IPS 300nits Anti-glare English (UK) Arctic Grey Dos,133000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,Lenovo IdeaPad Slim 3 15IRU8 Intel® Core™ i3-1315U 8GB Soldered LPDDR5-4800 256GB SSD M.2 2242 PCIe® 4.0×4 NVMe 15.6″ FHD (1920×1080) TN 250nits Anti-glare English (UK) NO OS Arctic Grey,120000,,ZahComputers,Lenovo,,8.0,256.0
Laptop,Lenovo IdeaPad Slim 3 15IRU8 Intel® Core™ i3-1305U 8GB Soldered LPDDR5-4800 256GB SSD M.2 2242 PCIe® 4.0×4 NVMe 15.6″ FHD (1920×1080) TN 250nits Anti-glare DOS Arctic Grey,130000,,ZahComputers,Lenovo,,8.0,256.0
Laptop,Lenovo IdeaPad Slim 3 15IRU8 Intel Core i3-1305U Turbo up to 3.3GHz 8GB Soldered LPDDR5-4800 256GB SSD M.2 2242 PCIe NVMe 15.6″ FHD TN 250nits Anti glare DOS Arctic Grey,133000,,ZahComputers,Lenovo,,8.0,256.0
Laptop,"Lenovo IdeaPad Slim 3 15IRH8 Intel® Core™ i5-13420H 8GB Soldered LPDDR5-4800 512GB SSD M.2 2242 PCIe® 4.0×4 NVMe® 15.6″ FHD (1920×1080) IPS 300nits Anti-glare Backlit, English (UK) DOS Arctic Grey",175000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,Lenovo IdeaPad Slim 3 15ABR8 AMD Ryzen™ 7 7730U 8GB Soldered DDR4-3200 512GB SSD M.2 2242 PCIe® 4.0×4 NVMe® 15.6″ FHD (1920×1080) IPS 300nits Anti-glare English (UK) NO OS Arctic Grey,160000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,"Lenovo IdeaPad Flex 5 14IRU8 Intel Core i7-1355U 16GB Soldered LPDDR4x-4266 512GB SSD M.2 2242 PCIe 4.0×4 NVMe 14″ WUXGA (1920×1200) IPS 300nits Glossy, 45% NTSC, TÜV Low Blue Light, Glass, Touch Backlit, Arabic Lenovo Digital Pen Windows 11 Home Arctic Grey",365000,,ZahComputers,Lenovo,,16.0,512.0
Laptop,Lenovo IdeaPad FLEX 5 14IRU8 14″ Laptop Intel Core i5-1335U 8GB 512GB SSD W11H,305000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,"Lenovo IdeaPad 5 2-in-1 14IRH9 Intel® Core™ i5-13420H 16GB Soldered LPDDR5x-5200 512GB SSD M.2 2242 PCIe® 4.0×4 NVMe 14″ WUXGA (1920×1200) IPS 300nits Glossy, 45% NTSC, 60Hz 10-point Multi-Touchscreen x360 Backlit, English (UK) Lenovo® Digital Pen 2 Luna Grey DOS",245000,,ZahComputers,Lenovo,,16.0,512.0
Laptop,"HP EliteBook 660 G11 Intel® Core™ Ultra 7 155U 8 GB DDR5-5600 MT/s 512 GB PCIe® NVMe™ SSD 16″ diagonal, WUXGA (1920 x 1200), IPS, anti-glare, 300 nits Fingerprint backlit keyboard FreeDOS Pike silver aluminum",330000,,ZahComputers,Hp,,8.0,512.0
Laptop,"HP EliteBook 660 G11 Intel® Core™ Ultra 5 125U 8 GB DDR5-5600 MT/s 512 GB PCIe® NVMe™ SSD 16″ diagonal, WUXGA (1920 x 1200), IPS, anti-glare, 300 nits Fingerprint backlit keyboard FreeDOS Pike silver aluminum",245000,,ZahComputers,Hp,,8.0,512.0
Laptop,"HP EliteBook 640 G11 Intel® Core™ Ultra 7 155U 8 GB DDR5-5600 MHz RAM 512 GB PCIe® NVMe™ SSD 14″ diagonal, WUXGA (1920 x 1200), IPS narrow bezel, anti-glare, 300 nits, 45% NTSC FreeDOS Pike silver aluminum",330000,,ZahComputers,Hp,,8.0,512.0
Laptop,"Lenovo IdeaPad 5 15ITL05 Laptop – Intel Core i5-1135G7 2.4 -4.2GHz, 8GB Soldered DDR4, 512GB SSD M.2 2280 PCIe 3.0×4 NVMe, NVIDIA GeForce MX450 2GB GDDR6, 15.6″ FHD (1920×1080) IPS 300nits Anti-glare, Graphite Grey, DOS",165000,,ZahComputers,Lenovo,,8.0,512.0
Laptop,ASUS ExpertBook B3402FVA Intel Core i7 13th Gen 16GB 512GB 14 FHD X360 Touch Dos Black,233000,,ZahComputers,Asus,,16.0,512.0
Laptop,Asus Vivobook 16 V3607VU-RP118 Intel Core 7 240H 16GB D5 1TB SSD 16.0″ WUXGA NVIDIA RTX 4050 6GB Graphics Backlit KB Dos Matte Black,365000,,ZahComputers,Asus,,16.0,
Laptop,Asus Vivobook X1504VA-NJ104 Intel Core i5 13th Gen 8GB 512GB SSD 15.6 FHD Dos Cool Silver,145000,,ZahComputers,Asus,,8.0,512.0
Laptop,ASUS Zenbook UX3405MA-PZ464W Intel Core Ultra 9 16GB 1TB 14″ Touch Backlit KB Win11 Blue,423000,,ZahComputers,Asus,,16.0,
Laptop,"HP ProBook 450 G9 Intel Core i7 1255U Turbo up to 3.5 GHz, 8GB, 512, 15.6″FHD, AG+BL K/B, Intel9560 Ac2x2, FINGER PRINT, WEBCAM HD, DOS,HP Carrying Case Pike Silver Aluminum",205000,,ZahComputers,Hp,,8.0,
Laptop,"HP ProBook 440 G10 Intel® Core™ i5-1335U 8GB DDR4-3200 512 GB PCIe® NVMe™ SSD 14″ diagonal, FHD (1920 x 1080), IPS, narrow bezel, anti-glare, 250 nits Fingerprint backlit keyboard FreeDOS Pike silver aluminum",210000,,ZahComputers,Hp,,8.0,512.0
