Category,Product Name,Price_PKR,Raw_Specs,Source,Brand,VRAM,RAM,Storage,Category_Enc,Brand_Enc,Fair_Price,Scalp_Score
Laptop,"Asus TUF F16 Gaming Laptop 14th Gen Core i7-14650HX, 32GB DDR5, 1TB SSD, NVIDIA RTX 5060 8GB Graphics, 16.1″ FHD+ IPS 165Hz, Windows 11 Home, Jaeger Gray",435000,,ZahComputers,Asus,0,32,0,1,3,635543.8134920635,-31.554679509844348
Laptop,"Lenovo LOQ 15 Gaming Laptop 12th Gen Core i5-12450HX, 24GB DDR5, 512GB SSD, NVIDIA RTX 4050 6GB Graphics, 15.6″ FHD IPS 144Hz, DOS, Luna Grey",250000,,ZahComputers,Lenovo,0,24,512,1,8,292647.56926406914,-14.573013324975308
Laptop,Lenovo Yoga 7 2-in-1 16IML9 Laptop Intel Core Ultra 7 155U 16GB 1TB Backlit KB 16″ WUXGA IPS Display Windows 11 Storm Grey,245000,,ZahComputers,Lenovo,0,16,0,1,8,369504.4158591408,-33.69497373114027
Laptop,"Acer Predator Helios Neo 16S AI PHN16S-71-99SA Gaming Laptop Intel Core Ultra 9-275HX, 32GB DDR5, 1TB SSD, NVIDIA RTX 5070Ti 12GB Graphics, 16″ OLED WQXGA 240Hz, Windows 11 Home",670000,,ZahComputers,Acer,0,32,0,1,0,715392.3015873015,-6.345092264284337
Laptop,"Acer Predator Helios 18 AI PH18-73-96CY Gaming Laptop Intel Core Ultra 9-275HX, 64GB DDR5, 1TB SSD, NVIDIA RTX 5080 16GB Graphics, 18″ WQXGA IPS Mini LED 250Hz, Windows 11 Home",955000,,ZahComputers,Acer,0,64,0,1,0,925298.1746031744,3.209973413117729
Laptop,ASUS TUF Gaming A14 FA401WU-RG047W Ryzen AI 9 HX370 32GB 1TB 14 WUXGA RTX 4050 6GB Win11,510000,,ZahComputers,Asus,0,32,0,1,3,635543.8134920635,-19.75376218395544
Laptop,ASUS TUF Gaming A15 FA506NCR-HN129 AMD Ryzen 7 16GB D5 512GB SSD 15.6″ FHD 144Hz RTX 3050 4GB RGB B/L KB Dos Black,240000,,ZahComputers,Asus,0,16,512,1,3,276356.24420432514,-13.155571826864529
Laptop,HP 250 G10 Intel Core i5 13th Gen 8GB 512GB SSD 15.6 FHD Dos Silver,150000,,ZahComputers,Hp,0,8,512,1,7,179149.7934443866,-16.27118451210247
Laptop,HP OmniBook 5 Flip 14-FP0023DX Intel Core 7 150U 16GB 512GB SSD 14″ 2K Touchscreen x360 Display Backlit KB Win11 Glacier Gray,198000,,ZahComputers,Hp,0,16,512,1,7,240244.0039861236,-17.58379118113749
Laptop,"HP Victus 15-FA2013DX Gaming Laptop 13th Gen Core i5-13420H, 8GB DDR4, 512GB SSD, NVIDIA RTX 3050 6GB Graphics, 15.6″ FHD IPS 144Hz, Windows 11 Home, Mica Silver",192000,,ZahComputers,Hp,0,8,512,1,7,179149.7934443866,7.1728838245088395
Laptop,Lenovo ThinkPad E16 G2 Intel Core Ultra 5 125H 8GB 512GB SSD 16 WUXGA Backlit KB Dos Graphite Black,225000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,6.710434204451053
Laptop,"HP OmniBook 5 Flip 14-FP0013DX x360 Premium Copilot AI Business Laptop – Intel Core 5 120U, 8GB DDR5 Ram, 512GB SSD, 14 Inches 2K (1920 x 1200),Touch Screen X360, Wifi 6, Backlit Keyboard, Windows 11 Home (Glacier Silver)",185000,,ZahComputers,Hp,0,8,512,1,7,179149.7934443866,3.265539101740288
Laptop,Lenovo ThinkPad E16 G2 Intel Core Ultra 5 125U 8GB 512GB SSD 16″ WUXGA Backlit KB Dos Graphite Black,230000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,9.08177718677219
Laptop,HP OmniBook X Flip 14-FM0023DX Intel Core Ultra 7 256V 16GB 1TB SSD 14″ 2K Touchscreen x360 Display Backlit KB Fingerprint Reader Win11 Atmospheric Blue,255000,,ZahComputers,Hp,0,16,0,1,7,336483.9823232323,-24.216303480668323
Laptop,Dell Inspiron 16 5640 Intel Core 7 150U 16GB DDR5 1TB SSD Intel Graphics 16″ FHD+ IPS 60Hz Backlit Keyboard,262000,,ZahComputers,Dell,0,16,0,1,5,384163.44165013736,-31.799861310434945
Laptop,Dell Inspiron 16 5640 13th Gen Core i5-1334U 16GB DDR5 512GB SSD Intel Iris Xe Graphics 16″ FHD+ 60Hz Backlit Keyboard,203000,,ZahComputers,Dell,0,16,512,1,5,271293.7867299367,-25.17336926625627
Laptop,Dell Inspiron 15 3530 Core i7 13th Gen 1355U 16GB RAM 512GB SSD 15.6″ FHD Display Intel Graphics Platinum Silver,202000,,ZahComputers,Dell,0,16,512,1,5,271293.7867299367,-25.54197335854072
Laptop,Dell Inspiron 15 3530 Core i3 13th Gen 1305U 8GB RAM 512GB SSD 15.6″ FHD Display Intel Graphics Platinum Silver,125000,,ZahComputers,Dell,0,8,512,1,5,156479.88004763957,-20.11752567681907
Laptop,Dell Latitude 15 5550 Intel Core Ultra 7-155U 8GB RAM 512GB SSD 15.6″ FHD Silver Dos,360000,,ZahComputers,Dell,0,8,512,1,5,156479.88004763957,130.0615260507611
Laptop,Dell Latitude 15 5550 Intel Core Ultra 5-125U 8GB RAM 512GB SSD 15.6″ FHD Silver Dos,300000,,ZahComputers,Dell,0,8,512,1,5,156479.88004763957,91.71793837563423
Laptop,Dell Latitude 5450 Intel Core Ultra 7-155U 8GB RAM 512GB SSD 14″ FHD  Silver Dos,360000,,ZahComputers,Dell,0,8,512,1,5,156479.88004763957,130.0615260507611
Laptop,Dell Latitude 5450 Intel Core Ultra 5-125U 8GB RAM 512GB SSD 14″ FHD  Silver Dos,320000,,ZahComputers,Dell,0,8,512,1,5,156479.88004763957,104.49913426734318
Laptop,"HP OmniBook 7 FlipNGAI 16 2 in 1 16-AU0773CL Intel Core Ultra 7-258V, 32GB DDR5, 1TB SSD, 16″ 3K OLED UWVA Touch Screen, Backlit Keyboard, Windows 11 Home, Glacier Silver",395000,,ZahComputers,Hp,0,32,0,1,7,557260.3968253968,-29.117518084859874
Laptop,"HP 15-FD0229NIA 13th Gen Core i7-1355U, 8GB DDR4, 512GB SSD, Intel Iris Xe Graphics, Backlit Keyboard, 15.6″ FHD, DOS",177500,,ZahComputers,Hp,0,8,512,1,7,179149.7934443866,-0.9209016726545883
Laptop,HP Omen Max 16-AH0097NR Intel Core Ultra 9 32GB 1TB SSD 16″ WQXGA 240Hz Display NVIDIA GeForce RTX 5080 16GB Graphics Backlit KB Windows 11 Shadow Black Gaming Laptop,970000,,ZahComputers,Hp,0,32,0,1,7,557260.3968253968,74.06584166502765
Laptop,MSI Vector 16 HX AI A2XWHG-061US Intel Core Ultra 7 16GB D5 512GB 16″ FHD IPS 144Hz Display NVIDIA GeForce RTX 5070Ti 12GB Graphics Backlit KB Win11 Home Cosmo Gray Gaming Laptop,690000,,ZahComputers,Msi,0,16,512,1,10,316920.86309523816,117.7199674584527
Laptop,Dell Vostro 3530 Intel Core i3 13th Gen 8GB 512GB SSD 15.6″ FHD Display Dos Black,108000,,ZahComputers,Dell,0,8,512,1,5,156479.88004763957,-30.981542184771676
Laptop,HP Laptop 15-FD0499NIA13th Gen Core i5 8GB RAM 512GB SSD 15.6″ FHD Display Backlit Keyboard DOS Silver,148000,,ZahComputers,Hp,0,8,512,1,7,179149.7934443866,-17.387568718607767
Laptop,HP Victus 15 FB2082WM AMD Ryzen 5 8640HS 8GB 512GB SSD 15.6 FHD IPS 144Hz Display NVIDIA RTX 4050 6GB Backlit KB Win11 Mica Silver,232000,,ZahComputers,Hp,0,8,512,1,7,179149.7934443866,29.500567954614848
Laptop,"HP Victus Gaming Laptop 15-FB2146AX – AMD Ryzen 7 8845HS, 16GB RAM, 512GB SSD, NVIDIA RTX 4060 8GB, 15.6″ FHD 144Hz Display – DOS",295000,,ZahComputers,Hp,0,16,512,1,7,240244.0039861236,22.791826270527476
Laptop,HP Victus Gaming Laptop 15-FA2701WM | Intel® Core™ i5-13420H 16GB RAM 512GB SSD NVIDIA® GeForce RTX™ 4050 6GB 15.6″ FHD 144Hz Windows 11,230000,,ZahComputers,Hp,0,16,512,1,7,240244.0039861236,-4.2639998568768815
Laptop,"HP Victus 15 FB2694WM gaming laptop Ryzen 7 8845HS, 16GB RAM, 1TB SSD, RTX 4060 8GB GPU, 15.6 inch Full HD IPS 144hz 300 nits display, WiFi 6, BT 5.3, Full-size, backlit keyboard, performance blue, Window 11",298000,,ZahComputers,Hp,0,16,0,1,7,336483.9823232323,-11.437091910741804
Laptop,"Lenovo ThinkPad X13 2-in-1 Gen 5 Intel Core Ultra 7 155U 16GB Soldered LPDDR5x-6400 512GB SSD M.2 2280 PCIe 4.0×4 NVMe Opal 2.0 13.3″ WUXGA (1920×1200) IPS 300nits Anti-glare, 100% sRGB, Touch Backlit, English (UK) Windows 11 Pro Black",590000,,ZahComputers,Lenovo,0,16,512,1,8,292915.9158646717,101.42299139271842
Laptop,"Lenovo ThinkPad X1 Carbon Gen 12 Intel Core Ultra 7 155U 16GB Soldered LPDDR5x-6400 512GB SSD M.2 2280 PCIe 4.0×4 Performance NVMe Opal 2.0 14″ WUXGA (1920×1200) IPS 400nits Anti-glare Backlit, English Windows 11 Pro Black",680000,,ZahComputers,Lenovo,0,16,512,1,8,292915.9158646717,132.1485324526246
Laptop,"Lenovo ThinkPad X1 Carbon Gen 12 Intel Core Ultra 7 155U 16GB Soldered LPDDR5x-6400 1TB SSD M.2 2280 PCIe 4.0×4 Performance NVMe® Opal 2.0 14″ WUXGA (1920×1200) IPS 400nits Anti-glare Backlit, English (UK) Windows 11 Pro Black",700000,,ZahComputers,Lenovo,0,16,0,1,8,369504.4158591408,89.44293219674208
Laptop,"Lenovo ThinkPad T16 Gen 1 Intel Core i5-1235U,8GB Base DDR4,512,15.6”FHD,Wi-fi AC 1×1 + BT,FPR,,720p HD Camera,3 Cell 45Whr,65W AC,KYB UK English,W11 Pro",360000,,ZahComputers,Lenovo,0,8,0,1,8,279587.343073593,28.761193565633185
Laptop,"Lenovo ThinkPad T14 Gen 5 Intel Core Ultra 7 155U 1x 16GB SO-DIMM DDR5-5600 512GB SSD M.2 2242 PCIe 4.0×4 NVMe 14″ WUXGA (1920×1200) IPS 400nits Anti-glare Backlit, English (UK) NO OS Black",450000,,ZahComputers,Lenovo,0,16,512,1,8,292915.9158646717,53.627705299531
Laptop,"Lenovo ThinkPad T14 GEN 3 Intel Core i5-1235U,8GB Base DDR4,512,14″ WUXGA (1920×1200) IPS 300nits Anti-glare Touchscreen FPR,720p HD Camera,KYB UK English,W11 Pro",400000,,ZahComputers,Lenovo,0,8,0,1,8,279587.343073593,43.06799285070354
Laptop,"Lenovo ThinkPad T14 GEN 3 Intel Core i5-1235U 8GB Soldered DDR4 512GB SSD M.2 Intel Iris Xe Graphics 14″ WUXGA (1920×1200) IPS 300nits Anti-glare Backlit, English (EU) Thunder Black Dos",320000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,51.765950868552615
Laptop,"Lenovo ThinkPad E16 Gen 2 Intel Core Ultra 7 155H 1x 16GB SO-DIMM DDR5-5600 512GB SSD M.2 2242 PCIe 4.0×4 NVMe 16″ WUXGA (1920×1200) IPS 300nits Anti-glare Backlit, English (EU) NO OS Black",330000,,ZahComputers,Lenovo,0,16,512,1,8,292915.9158646717,12.660317219656065
Laptop,"Lenovo ThinkPad E16 Gen 1 Intel® Core™ i7-13700H 16GB Soldered DDR4-3200 512GB SSD M.2 2242 PCIe® 4.0×4 NVMe® Opal 2.0 16″ WUXGA (1920×1200) IPS 300nits Anti-glare Backlit, English (EU) NO OS Graphite Black",325000,,ZahComputers,Lenovo,0,16,512,1,8,292915.9158646717,10.953342716327944
Laptop,"Lenovo ThinkPad E16 Gen 1 Intel® Core™ i5-13420H 8GB Soldered DDR4-3200 512GB SSD M.2 2242 PCIe® 4.0×4 NVMe® Opal 2.0 16″ WUXGA (1920×1200) IPS 300nits Anti-glare Backlit, English (EU) NO OS Graphite Black",270000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,28.052521045341265
Laptop,"Lenovo ThinkPad E16 Gen 1 Intel Core i7-1355U Turbo up to 3.7GHz 8GB SO-DIMM DDR4-3200 Soldered 512GB SSD M.2 2242 PCIe Intel Iris Xe Graphics 16″ WUXGA (1920×1200) IPS 300nits Anti-glare Backlit, English (EU) NO OS Graphite Black",300000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,42.28057893926807
Laptop,"Lenovo ThinkPad E16 Gen 1 Intel Core i5-1335U Turbo up to 3.4GHz 8GB SO-DIMM DDR4-3200 Soldered 512GB SSD M.2 2242 PCIe Intel Iris Xe Graphics 16″ WUXGA (1920×1200) IPS 300nits Anti-glare Backlit, English (EU) NO OS Graphite Black",268000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,27.10398385241281
Laptop,"Lenovo ThinkPad E15 Gen 4 Intel Core i7-1255U, 8GB, 512GB SSD M.2 2242 NVMe, Integrated,NVIDIA GeForce MX550 2GB GDDR6 No OS, 15.6″ FHD, Topload Case",345000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,63.622665780158286
Laptop,"Lenovo ThinkPad E15 Gen 4 Intel Core i7-1255U, 8GB, 512GB SSD M.2 2242 NVMe, Integrated, No OS, 15.6″ FHD, Topload Case",270000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,28.052521045341265
Laptop,"Lenovo ThinkPad E15 Gen 4 Intel Core i5-1235U, 8GB, 512GB SSD M.2 2242 NVMe, Integrated, No OS, 15.6″ FHD, Topload Case",272000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,29.001058238269717
Laptop,"Lenovo ThinkPad E15 AMD Ryzen™ 5 5625U 8GB Soldered DDR4-3200 512GB SSD M.2 2242 PCIe 15.6″ FHD (1920×1080) IPS 300nits Anti-glare Non-backlit, English (UK) NO OS",190000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,-9.888966671796888
Laptop,"Lenovo ThinkPad E14 Gen 6 Intel Core Ultra 7 155H 1x 16GB SO-DIMM DDR5-5600 512GB SSD M.2 2242 PCIe 4.0×4 NVMe 14″ WUXGA (1920×1200) IPS 300nits Anti-glare Backlit, English (EU) NO OS Black",320000,,ZahComputers,Lenovo,0,16,512,1,8,292915.9158646717,9.24636821299982
Laptop,"Lenovo ThinkPad E14 Gen 6 Intel Core Ultra 5 125U 1x 8GB SO-DIMM DDR5-5600 512GB SSD M.2 2242 PCIe 4.0×4 NVMe 14″ WUXGA (1920×1200) IPS 300nits Anti-glare Backlit, English (EU) NO OS Black",285000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,35.16654999230467
Laptop,"Lenovo ThinkPad E14 Gen 5 Intel Core i7-13700H Turbo up to 3.7GHz 16GB Soldered DDR4-3200 512GB SSD M.2 2242 PCIe® 4.0×4 Opal 2.0 14″ WUXGA (1920×1200) IPS 300nits Anti-glare Backlit, English (EU) NO OS Graphite Black",310000,,ZahComputers,Lenovo,0,16,512,1,8,292915.9158646717,5.832419206343577
Laptop,"Lenovo ThinkPad E14 Gen 5 Intel Core i5-1335U Turbo up to 3.4GHz 8GB SO-DIMM DDR4-3200 Soldered 512GB SSD M.2 2242 PCIe Intel Iris Xe Graphics 14″ WUXGA (1920×1200) IPS 300nits Anti-glare Backlit, English (EU) NO OS Graphite Black",270000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,28.052521045341265
Laptop,Lenovo ThinkBook 16 G6 IRL 13th Gen Intel Core i5-1335U (3.40 GHz) 08GB DDR5 Ram 512GB SSD 16.0″ WUXGA  Arctic Grey DOS,193000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,-8.466160882404207
Laptop,Lenovo ThinkBook 16 G6 IRL Intel Core i5-1335U 8GBx1 SO-DIMM DDR5-5200 512GB SSD M.2 2242 16″ WUXGA (1920×1200) IPS 300nits Anti-glare NO OS Arctic Grey,190000,,ZahComputers,Lenovo,0,0,512,1,8,169614.35790178349,12.018818660399598
Laptop,"Lenovo ThinkBook 15 G4 IAP Intel Core i7-1255U,8GB Soldered DDR4-3200 512GB SSD 15.6″ FHD IPS (1920×1080) Backlit,  Dos",232000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,10.030314379700641
Laptop,"Lenovo ThinkBook 15 G4 IAP Intel Core i5-1235U 8GB Soldered DDR4 256GB SSD M.2 Intel Iris Xe Graphics 15.6″ FHD (1920×1080) IPS 300nits Anti-glare Backlit, English Mineral Grey Dos",215000,,ZahComputers,Lenovo,0,8,256,1,8,127828.43819351721,68.19418514252305
Laptop,"Lenovo ThinkBook 15 G2 ITL Intel Core i5-1135G7 8GB Base DDR4 1TB HDD 15.6” FHD,WIFI AX 2*2 BT,FPR,Keyboad MINERAL GREY DOS",160000,,ZahComputers,Lenovo,0,8,0,1,8,279587.343073593,-42.77280285971858
Laptop,"Lenovo ThinkBook 14 G7 IML Intel® Core™ Ultra 7 155H 1x 8GB SO-DIMM DDR5-5600 512GB SSD M.2 2242 PCIe® 4.0×4 NVMe 14″ WUXGA (1920×1200) IPS 300nits Anti-glare Backlit, English (EU) NO OS Arctic Grey",265000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,25.681178063020127
Laptop,"Lenovo ThinkBook 14 G7 IML Intel® Core™ Ultra 5 125U 1x 8GB SO-DIMM DDR5-5600 512GB SSD M.2 2242 PCIe® 4.0×4 NVMe 14″ WUXGA (1920×1200) IPS 300nits Anti-glare Backlit, English (EU) NO OS Arctic Grey",210000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,-0.40359474251235006
Laptop,Lenovo ThinkBook 15 G4 IAP 12th Gen Intel Core i7-1255U (3.5 GHz) 08GB Ram 512GB SSD 14″ FHD Mineral Grey DOS,258000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,22.361297887770544
Laptop,Lenovo ThinkBook 14 G2 11th Gen Core i5-1135G7 8GB DDR4 1TB HDD NVIDIA MX450 2GB Graphics 14″ FHD DOS,160000,,ZahComputers,Lenovo,0,8,0,1,8,279587.343073593,-42.77280285971858
Laptop,Lenovo V15 G4 IRU Intel® Core™ i3-1315U 8GB Soldered DDR4-3200 256GB SSD M.2 2242 PCIe® 4.0×4 NVMe® 15.6″ FHD (1920×1080) TN 250nits Anti-glare English (UK) Business Black Dos,125000,,ZahComputers,Lenovo,0,8,256,1,8,127828.43819351721,-2.21268305667264
Laptop,Lenovo V15 G4 IRU Intel Core i7-1355U 8GB Soldered DDR4-3200 512GB SSD M.2 2242 15.6″ FHD (1920×1080) TN 250nits Anti-glare NO OS Business Black,215000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,1.9677482398087844
Laptop,Lenovo V15 G4 IRU Intel Core i5-13420H 8GB Soldered DDR4-3200 512GB SSD M.2 2242 15.6″ FHD (1920×1080) TN 250nits Anti-glare NO OS Business Black,170000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,-19.374338601081426
Laptop,Lenovo V15 G4 IRU Intel Core i3-1315U 8GB Soldered DDR4-3200 256GB SSD M.2 2242 15.6″ FHD (1920×1080) TN 250nits Anti-glare NO OS Business Black,135000,,ZahComputers,Lenovo,0,8,256,1,8,127828.43819351721,5.610302298793549
Laptop,"Lenovo V15 G4 AMN AMD Ryzen 5 7520U 8GB Soldered LPDDR5 256GB SSD M.2 Integrated AMD Radeon™ 610M Graphics 15.6″ FHD (1920×1080) TN 250nits Anti-glare Non-backlit, English (UK) Business Black Dos",150000,,ZahComputers,Lenovo,0,8,256,1,8,127828.43819351721,17.344780331992833
Laptop,Lenovo V15 G4 AMN AMD Ryzen 3 7320U 8GB RAM 256GB SSD AMD Radeon 610M 15.6″ FHD TN FreeDOS Business Black,130000,,ZahComputers,Lenovo,0,8,256,1,8,127828.43819351721,1.6988096210604542
Laptop,Lenovo V15 G3 IAP 12th GEN Intel Core i5-1235U (3.3GHz) 8GB RAM 512GB SSD 15.6″ FHD Business Black DOS,158000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,-25.065561758652148
Laptop,"Lenovo V15 G2 Intel® Core i5-1135G7, 4GB DDR4, 1TB HDD, Intel® Iris Xe UHD Graphics, 15.6″ FHD Color: Grey, DOS",152000,,ZahComputers,Lenovo,0,4,0,1,8,151152.1322871573,0.5609366536966462
Laptop,"Lenovo V15 G4 Intel Intel® Core™ i3-1315U, 8GB RAM 256GB SSD 15.6 Inch FHD-DOS",138000,,ZahComputers,Lenovo,0,8,256,1,8,127828.43819351721,7.957197905433405
Laptop,"Lenovo LOQ 15IRX9 Intel® Core™ i7-13650HX 24GB SO-DIMM DDR5-4800 (2x12GB) 512GB SSD M.2 2242 PCIe® 4.0×4 NVMe 15.6″ FHD 1920×1080 IPS 300nits Anti-glare, 100% sRGB, 144Hz NVIDIA® GeForce RTX™ 4050 6GB GDDR6 White Backlit, English (UK) Luna Grey FreeDOS",330000,,ZahComputers,Lenovo,0,24,512,1,8,292647.56926406914,12.763622411032593
Laptop,"Lenovo LOQ 15IRX9 Intel® Core™ i5-13450HX 1x 16GB SO-DIMM DDR5-4800 512GB SSD M.2 2242 PCIe® 4.0×4 NVMe 15.6″ FHD (1920×1080) IPS 300nits Anti-glare NVIDIA® GeForce RTX™ 3050 6GB GDDR6 White Backlit, English (UK) NO OS Luna Grey",285000,,ZahComputers,Lenovo,0,16,512,1,8,292915.9158646717,-2.7024533102970345
Laptop,"Lenovo LOQ 15IAX9E Intel® Core™ i7-12650HX 16GB SO-DIMM DDR5-4800 512GB SSD M.2 2242 PCIe® 4.0×4 NVMe 15.6″ FHD 1920×1080 IPS 300nits Anti-glare, 100% sRGB, 144Hz NVIDIA® GeForce RTX™ 4050 6GB GDDR6 White Backlit, English (UK) Luna Grey FreeDOS",300000,,ZahComputers,Lenovo,0,16,512,1,8,292915.9158646717,2.418470199687332
Laptop,Lenovo IdeaPad Slim 3 15IRH8 Intel® Core™ i5-13420H 8GB Soldered LPDDR5-4800 512GB SSD M.2 2242 PCIe® 4.0×4 NVMe® 15.6″ FHD (1920×1080) IPS 300nits Anti-glare English (UK) Arctic Grey Dos,133000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,-36.92227667025782
Laptop,Lenovo IdeaPad Slim 3 15IRU8 Intel® Core™ i3-1315U 8GB Soldered LPDDR5-4800 256GB SSD M.2 2242 PCIe® 4.0×4 NVMe 15.6″ FHD (1920×1080) TN 250nits Anti-glare English (UK) NO OS Arctic Grey,120000,,ZahComputers,Lenovo,0,8,256,1,8,127828.43819351721,-6.124175734405735
Laptop,Lenovo IdeaPad Slim 3 15IRU8 Intel® Core™ i3-1305U 8GB Soldered LPDDR5-4800 256GB SSD M.2 2242 PCIe® 4.0×4 NVMe 15.6″ FHD (1920×1080) TN 250nits Anti-glare DOS Arctic Grey,130000,,ZahComputers,Lenovo,0,8,256,1,8,127828.43819351721,1.6988096210604542
Laptop,Lenovo IdeaPad Slim 3 15IRU8 Intel Core i3-1305U Turbo up to 3.3GHz 8GB Soldered LPDDR5-4800 256GB SSD M.2 2242 PCIe NVMe 15.6″ FHD TN 250nits Anti glare DOS Arctic Grey,133000,,ZahComputers,Lenovo,0,8,256,1,8,127828.43819351721,4.045705227700311
Laptop,"Lenovo IdeaPad Slim 3 15IRH8 Intel® Core™ i5-13420H 8GB Soldered LPDDR5-4800 512GB SSD M.2 2242 PCIe® 4.0×4 NVMe® 15.6″ FHD (1920×1080) IPS 300nits Anti-glare Backlit, English (UK) DOS Arctic Grey",175000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,-17.00299561876029
Laptop,Lenovo IdeaPad Slim 3 15ABR8 AMD Ryzen™ 7 7730U 8GB Soldered DDR4-3200 512GB SSD M.2 2242 PCIe® 4.0×4 NVMe® 15.6″ FHD (1920×1080) IPS 300nits Anti-glare English (UK) NO OS Arctic Grey,160000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,-24.117024565723696
Laptop,"Lenovo IdeaPad Flex 5 14IRU8 Intel Core i7-1355U 16GB Soldered LPDDR4x-4266 512GB SSD M.2 2242 PCIe 4.0×4 NVMe 14″ WUXGA (1920×1200) IPS 300nits Glossy, 45% NTSC, TÜV Low Blue Light, Glass, Touch Backlit, Arabic Lenovo Digital Pen Windows 11 Home Arctic Grey",365000,,ZahComputers,Lenovo,0,16,512,1,8,292915.9158646717,24.609138742952922
Laptop,Lenovo IdeaPad FLEX 5 14IRU8 14″ Laptop Intel Core i5-1335U 8GB 512GB SSD W11H,305000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,44.65192192158921
Laptop,"Lenovo IdeaPad 5 2-in-1 14IRH9 Intel® Core™ i5-13420H 16GB Soldered LPDDR5x-5200 512GB SSD M.2 2242 PCIe® 4.0×4 NVMe 14″ WUXGA (1920×1200) IPS 300nits Glossy, 45% NTSC, 60Hz 10-point Multi-Touchscreen x360 Backlit, English (UK) Lenovo® Digital Pen 2 Luna Grey DOS",245000,,ZahComputers,Lenovo,0,16,512,1,8,292915.9158646717,-16.35824933692201
Laptop,"HP EliteBook 660 G11 Intel® Core™ Ultra 7 155U 8 GB DDR5-5600 MT/s 512 GB PCIe® NVMe™ SSD 16″ diagonal, WUXGA (1920 x 1200), IPS, anti-glare, 300 nits Fingerprint backlit keyboard FreeDOS Pike silver aluminum",330000,,ZahComputers,Hp,0,8,512,1,7,179149.7934443866,84.20339407337457
Laptop,"HP EliteBook 660 G11 Intel® Core™ Ultra 5 125U 8 GB DDR5-5600 MT/s 512 GB PCIe® NVMe™ SSD 16″ diagonal, WUXGA (1920 x 1200), IPS, anti-glare, 300 nits Fingerprint backlit keyboard FreeDOS Pike silver aluminum",245000,,ZahComputers,Hp,0,8,512,1,7,179149.7934443866,36.7570652968993
Laptop,"HP EliteBook 640 G11 Intel® Core™ Ultra 7 155U 8 GB DDR5-5600 MHz RAM 512 GB PCIe® NVMe™ SSD 14″ diagonal, WUXGA (1920 x 1200), IPS narrow bezel, anti-glare, 300 nits, 45% NTSC FreeDOS Pike silver aluminum",330000,,ZahComputers,Hp,0,8,512,1,7,179149.7934443866,84.20339407337457
Laptop,"Lenovo IdeaPad 5 15ITL05 Laptop – Intel Core i5-1135G7 2.4 -4.2GHz, 8GB Soldered DDR4, 512GB SSD M.2 2280 PCIe 3.0×4 NVMe, NVIDIA GeForce MX450 2GB GDDR6, 15.6″ FHD (1920×1080) IPS 300nits Anti-glare, Graphite Grey, DOS",165000,,ZahComputers,Lenovo,0,8,512,1,8,210850.9834838765,-21.74568158340256
Laptop,ASUS ExpertBook B3402FVA Intel Core i7 13th Gen 16GB 512GB 14 FHD X360 Touch Dos Black,233000,,ZahComputers,Asus,0,16,512,1,3,276356.24420432514,-15.688534315247646
Laptop,Asus Vivobook 16 V3607VU-RP118 Intel Core 7 240H 16GB D5 1TB SSD 16.0″ WUXGA NVIDIA RTX 4050 6GB Graphics Backlit KB Dos Matte Black,365000,,ZahComputers,Asus,0,16,0,1,3,386256.18394705607,-5.503131038536237
Laptop,Asus Vivobook X1504VA-NJ104 Intel Core i5 13th Gen 8GB 512GB SSD 15.6 FHD Dos Cool Silver,145000,,ZahComputers,Asus,0,8,512,1,3,152852.9854968303,-5.137606878468957
Laptop,ASUS Zenbook UX3405MA-PZ464W Intel Core Ultra 9 16GB 1TB 14″ Touch Backlit KB Win11 Blue,423000,,ZahComputers,Asus,0,16,0,1,3,386256.18394705607,9.512809782737456
